"Time"	"convect"	"energy"	"energyRef"
6330	2.236761177221	180127.00750392	25952.992496082
6360	2.2130767471937	180060.81944109	26019.180558913
6390	2.1899592915056	179995.33046943	26084.669530574
6420	2.1673847312284	179930.52629169	26149.47370831
6450	2.1453294671692	179866.39133854	26213.608661461
6480	2.1237705368138	179802.90887058	26277.09112942
6510	2.102685421189	179740.06476866	26339.935231342
6540	2.0820520376343	179677.84875499	26402.151245014
6570	2.0618486924274	179616.24538741	26463.754612595
6600	2.0420539828422	179555.24265821	26524.757341786
6630	2.0226467618717	179494.82810185	26585.171898151
6660	2.0036059265338	179434.99421366	26645.005786337
6690	1.9849105352056	179375.72898593	26704.271014074
6720	1.9665394661495	179317.02292944	26762.977070564
6750	1.9484714157812	179258.86983684	26821.130163157
6780	1.9306846358157	179201.26248329	26878.737516711
6810	1.9131567720196	179144.1962387	26935.803761302
6840	1.8958651015831	179087.67163742	26992.328362576
6870	1.8787878881172	179031.68394767	27048.316052326
6900	1.8619083452037	178976.20968827	27103.790311734
6930	1.8452139081971	178921.22591216	27158.774087841
6960	1.8286893532346	178866.72493642	27213.275063581
6990	1.8123191119526	178812.70706629	27267.292933712
7020	1.7960883938178	178759.16685761	27320.833142395
7050	1.7799831486174	178706.10110491	27373.898895087
7080	1.7639899592717	178653.50568693	27426.494313073
7110	1.7480959464706	178601.37854301	27478.621456989
7140	1.7322891232243	178549.7200802	27530.279919796
7170	1.7165581928418	178498.5253377	27581.474662304
7200	1.7008924116582	178447.79345053	27632.206549469
7230	1.6852817915664	178397.52243439	27682.477565611
7260	1.6697169766842	178347.71264543	27732.287354566
7290	1.6541891614506	178298.3611835	27781.638816501
7320	1.6386903531304	178249.46672571	27830.53327429
7350	1.6232132362327	178201.03151078	27878.968489224
7380	1.6077509297392	178153.05268943	27926.947310574
7410	1.5922974267087	178105.53061782	27974.469382184
7440	1.5768472323366	178058.46585563	28021.534144374
7470	1.5613952717955	178011.85789406	28068.142105941
7500	1.5459373013147	177965.70790335	28114.292096649
7530	1.5304694710426	177920.01430623	28159.985693775
7560	1.5149886011601	177874.77862908	28205.221370923
7590	1.4994919444816	177830.00005783	28249.999942173
7620	1.4839772683667	177785.68200144	28294.317998558
7650	1.4684428012501	177741.82461255	28338.175387448
7680	1.4528873650655	177698.42636476	28381.573635239
7710	1.4373104420049	177655.48914063	28424.510859368
7740	1.4217116945106	177613.01217696	28466.987823042
7770	1.4060912100851	177570.99878094	28509.001219057
7800	1.390449404641	177529.44742619	28550.552573812
7830	1.3747871679911	177488.36269189	28591.63730811
7860	1.3591056565094	177447.73837069	28632.26162931
7890	1.3434063919304	177407.58214547	28672.417854526
7920	1.3276911994911	177367.88953879	28712.110461212
7950	1.3119622114729	177328.66314553	28751.336854474
7980	1.2962217955738	177289.90388152	28790.09611848
8010	1.2804726037688	177251.61200117	28828.387998827
8040	1.2647175072939	177213.7856728	28866.214327196
8070	1.2489595968826	177176.42835625	28903.571643749
8100	1.2332021398405	177139.53562496	28940.464375043
8130	1.2174485959384	177103.11154933	28976.888450671
8160	1.2017025568836	177067.15541704	29012.844582965
8190	1.185967820431	177031.66458232	29048.335417684
8220	1.1702482215723	176996.64097862	29083.359021378
8250	1.1545477702411	176962.08313042	29117.916869575
8280	1.138870537257	176927.99149565	29152.008504352
8310	1.1232206626792	176894.36459877	29185.635401234
8340	1.1076023655025	176861.20111691	29218.798883093
8370	1.0920199215977	176828.50115183	29251.498848175
8400	1.0764776174933	176796.26322801	29283.736771988
8430	1.0609798302316	176764.48398737	29315.516012628
8460	1.0455308675161	176733.16617743	29346.833822567
8490	1.0301351458439	176702.30593132	29377.694068678
8520	1.0147969416097	176671.90162087	29408.098379132
8550	0.99952061298462	176641.95156703	29438.048432968
8580	0.98431043512687	176612.45434518	29467.545654819
8610	0.9691706199536	176583.40924299	29496.590757008
8640	0.95410535939268	176554.80974783	29525.190252169
8670	0.93911880234048	176526.65820017	29553.341799832
8700	0.92421496332327	176498.95012257	29581.049877433
8730	0.90939786967655	176471.68312367	29608.316876329
8760	0.89467134681307	176444.85527004	29635.144729956
8790	0.88003927443628	176418.46366152	29661.53633848
8820	0.86550533264139	176392.50483826	29687.495161742
8850	0.85107311433072	176366.97645978	29713.023540218
8880	0.83674617863898	176341.87491361	29738.125086388
8910	0.82252790007474	176317.19948743	29762.800512569
8940	0.80842155293674	176292.94336331	29787.056636689
8970	0.79443032814349	176269.10282702	29810.897172975
9000	0.78055731687985	176245.67935408	29834.320645918
9030	0.7668054206054	176222.66460017	29857.335399831
9060	0.75317742061974	176200.05764944	29879.942350558
9090	0.7396760636387	176177.85244719	29902.147552813
9120	0.72630390483631	176156.04741612	29923.952583885
9150	0.7130633795743	176134.63863848	29945.36136152
9180	0.69995679380196	176113.62056835	29966.379431649
9210	0.68698628743823	176092.99000029	29987.009999709
9240	0.67415396207769	176072.74276214	30007.257237855
9270	0.66146173784013	176052.87692047	30027.123079533
9300	0.64891142171606	176033.38408006	30046.615919937
9330	0.6365046711275	176014.26419005	30065.735809952
9360	0.62424302979692	175995.50849907	30084.491500933
9390	0.61212790047178	175977.11675272	30102.88324728
9420	0.60016061502599	175959.08223484	30120.917765158
9450	0.58834234857134	175941.40214704	30138.597852961
9480	0.57667416790324	175924.06987491	30155.93012509
9510	0.56515699982509	175907.08465525	30172.915344746
9540	0.55379167027738	175890.43880519	30189.561194808
9570	0.54257888826465	175874.12637177	30205.873628234
9600	0.5315192424702	175858.14893226	30221.851067743
9630	0.52061321865368	175842.49422458	30237.505775422
9660	0.50986118681579	175827.16550506	30252.834494945
9690	0.49926343801296	175812.15091865	30267.84908135
9720	0.48882013347943	175797.45117768	30282.548822317
9750	0.47853137112313	175783.05798871	30296.94201129
9780	0.46839712226633	175768.97069029	30311.029309707
9810	0.45841726856659	175755.18139603	30324.818603968
9840	0.44859160816788	175741.68634081	30338.313659188
9870	0.43891983525566	175728.48237007	30351.517629934
9900	0.42940157296665	175715.56271676	30364.437283242
9930	0.42003635038604	175702.92336137	30377.076638633
9960	0.41082363192736	175690.56247222	30389.437527784
9990	0.40176281865486	175678.47155234	30401.528447655
10020	0.3928532100183	175666.64846479	30413.35153521
10050	0.38409404859851	175655.08888476	30424.911115244
10080	0.37548449865322	175643.78558728	30436.21441272
10110	0.36702369156868	175632.73831796	30447.261682041
10140	0.35871064512987	175621.94015712	30458.059842876
10170	0.35054435441203	175611.38657645	30468.613423555
10200	0.34252375853438	175601.07493016	30478.925069836
10230	0.33464772558705	175590.99804421	30489.001955794
10260	0.3269150789265	175581.15434129	30498.845658714
10290	0.3193246099351	175571.53827549	30508.461724513
10320	0.31187504526079	175562.14623433	30517.853765672
10350	0.30456506976511	175552.97216309	30527.02783691
10380	0.29739334322805	175544.01677409	30535.983225906
10410	0.29035847287936	175535.27055278	30544.729447223
10440	0.28345903948149	175526.73192186	30553.268078138
10470	0.27669359145532	175518.39599686	30561.604003137
10500	0.27006063467592	175510.26099699	30569.73900301
10530	0.263558667494	175502.32000256	30577.679997443
10560	0.25718614224114	175494.57113101	30585.428868995
10590	0.25094150399771	175487.01046458	30592.989535422
10620	0.24482315016501	175479.63388199	30600.366118014
10650	0.23882948956623	175472.43604084	30607.563959158
10680	0.23295891035218	175465.41526209	30614.584737907
10710	0.22720978484572	175458.56823855	30621.431761449
10740	0.22158044335668	175451.89028925	30628.109710753
10770	0.2160692334809	175445.37795435	30634.622045655
10800	0.21067448652406	175439.02645113	30640.973548871
10830	0.20539451690924	175432.83618663	30647.163813369
10860	0.20022763642474	175426.79922358	30653.200776421
10890	0.19517217187079	175420.9152058	30659.084794198
10920	0.1902264004851	175415.18041907	30664.819580928
10950	0.18538864794422	175409.59002978	30670.40997022
10980	0.18065719324114	175404.14256241	30675.857437586
11010	0.17603036369037	175398.83455713	30681.165442872
11040	0.17150645028637	175393.66367345	30686.336326552
11070	0.16708374814988	175388.62517953	30691.374820472
11100	0.16276057051572	175383.71597169	30696.284028312
11130	0.15853525332199	175378.93620258	30701.063797424
11160	0.15440611128345	175374.27925778	30705.72074222
11190	0.15037146929667	175369.74366179	30710.25633821
